id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
26973522,2019-06-14 1:19:47 PM EDT,2019-06-14,2019-06-14 17:19:47 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2019-06-14 17:20:37 UTC,2019-06-14 17:31:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26973522,https://inaturalist-open-data.s3.amazonaws.com/photos/41920371/medium.jpeg,,"",,2,0,false,2,"Philadelphia, PA 19104, USA",39.94917366,-75.19790879,9,,,,9,,open,false,,,Gray Catbird,Dumetella carolinensis,Gray Catbird,Aves,14995
27267614,Wed Jun 19 2019 07:33:30 GMT-0400 (EDT),2019-06-19,2019-06-19 11:33:30 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-06-19 14:25:35 UTC,2019-06-23 23:19:25 UTC,research,,https://www.inaturalist.org/observations/27267614,https://static.inaturalist.org/photos/42407514/medium.jpg,,"",Red Tail Hawk ,2,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9509116667,-75.1963366667,47,,,,47,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
30652105,2019-08-11 7:01:35 PM EDT,2019-08-11,2019-08-11 23:01:35 UTC,Eastern Time (US & Canada),1984338,naturephotography,2019-08-11 23:37:26 UTC,2019-08-13 17:31:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30652105,https://inaturalist-open-data.s3.amazonaws.com/photos/47898421/medium.jpeg,,"",,3,1,false,2,"Philadelphia, PA, USA",39.9527975477,-75.1653047651,5626,,,,5626,,open,false,gps,gps,House Sparrow,Passer domesticus,House Sparrow,Aves,13858
30876046,Tue Aug 13 2019 18:15:58 GMT-0400 (EDT),2019-08-13,2019-08-13 22:15:58 UTC,Eastern Time (US & Canada),288973,gahlshottan,2019-08-15 15:23:46 UTC,2019-08-15 19:17:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30876046,https://inaturalist-open-data.s3.amazonaws.com/photos/48267035/medium.jpg,,"",,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9511033333,-75.1893,16,,,,16,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
31788923,2019/08/25 8:42 AM EDT,2019-08-25,2019-08-25 12:42:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-08-30 14:34:47 UTC,2019-09-05 19:04:17 UTC,research,,https://www.inaturalist.org/observations/31788923,https://static.inaturalist.org/photos/49790370/medium.jpg,,"",,3,0,false,,"University City, Philadelphia, PA, USA",39.9515279332,-75.1896946365,79,,,,79,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
32837180,Mon Sep 16 2019 12:03:20 GMT-0400 (EDT),2019-09-16,2019-09-16 16:03:20 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-09-16 16:04:37 UTC,2020-05-11 00:13:50 UTC,research,,https://www.inaturalist.org/observations/32837180,https://static.inaturalist.org/photos/51532608/medium.jpg,,"",,3,1,false,3,"Hospital of the University of Pennsylvania, Philadelphia, PA, US",39.9472883333,-75.192505,65,,,,65,,open,false,,,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
32849226,Mon Sep 16 2019 14:59:26 GMT-0400 (EDT),2019-09-16,2019-09-16 18:59:26 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-09-16 19:03:57 UTC,2019-09-16 19:55:01 UTC,research,,https://www.inaturalist.org/observations/32849226,https://static.inaturalist.org/photos/51551647/medium.jpg,,biopond,,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9491116667,-75.19857,10,,,,10,,open,false,,,Magnolia Warbler,Setophaga magnolia,Magnolia Warbler,Aves,145235
32905708,Tue Sep 17 2019 14:54:04 GMT-0400 (EDT),2019-09-17,2019-09-17 18:54:04 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-09-17 18:55:26 UTC,2019-09-19 15:06:47 UTC,research,,https://www.inaturalist.org/observations/32905708,https://static.inaturalist.org/photos/51645414/medium.jpg,,"","",1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9491783333,-75.1985166667,5,,,,5,,open,false,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
34120104,Wed Oct 09 2019 12:32:14 GMT-0400 (EDT),2019-10-09,2019-10-09 16:32:14 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-10-09 16:32:50 UTC,2019-10-09 18:52:25 UTC,research,,https://www.inaturalist.org/observations/34120104,https://static.inaturalist.org/photos/53658617/medium.jpg,,"",,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.949038479,-75.1982453074,65,,,,65,,open,false,,,Northern Parula,Setophaga americana,Northern Parula,Aves,145233
34161574,2019/10/10 10:52 AM EDT,2019-10-10,2019-10-10 14:52:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-10-10 14:56:32 UTC,2019-10-10 17:34:42 UTC,research,,https://www.inaturalist.org/observations/34161574,https://static.inaturalist.org/photos/53729235/medium.jpeg,,"",iNaturalist suggests Cape May Warbler - It does match this image of immature female: https://www.allaboutbirds.org/guide/Cape_May_Warbler/media-browser/64516201,1,0,false,,"University City, Philadelphia, PA, USA",39.9493342105,-75.1978913222,27,,,,27,,open,false,,,Cape May Warbler,Setophaga tigrina,Cape May Warbler,Aves,145231
34696738,2019/10/21 11:56 AM EDT,2019-10-21,2019-10-21 15:56:00 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-10-21 17:05:34 UTC,2019-10-21 21:36:55 UTC,research,,https://www.inaturalist.org/observations/34696738,https://static.inaturalist.org/photos/54637731/medium.jpeg,,"",,1,0,false,,"Philadelphia, PA 19104, United States",39.9522188,-75.1932137,1660,,,,1660,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
34738477,Tue Oct 22 2019 11:23:46 GMT-0400 (EDT),2019-10-22,2019-10-22 15:23:46 UTC,Eastern Time (US & Canada),86267,joedurrance,2019-10-22 15:24:29 UTC,2019-10-22 16:08:00 UTC,research,,https://www.inaturalist.org/observations/34738477,https://static.inaturalist.org/photos/54709003/medium.jpg,,"",,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9473583333,-75.192245,,,,,,,open,false,,,Ruby-crowned Kinglet,Regulus calendula,Ruby-crowned Kinglet,Aves,117095
37022181,Thu Dec 12 2019 10:01:28 GMT-0500 (EST),2019-12-12,2019-12-12 15:01:28 UTC,Eastern Time (US & Canada),142840,dwiebe,2019-12-28 05:55:44 UTC,2020-01-13 01:44:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37022181,https://inaturalist-open-data.s3.amazonaws.com/photos/58620648/medium.jpg,,"","Hawk in PENN Biopond | See video of trying for a squirrel (ah, I don’t think the video will post)",4,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.9488572791,-75.1983222443,25,,,,25,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
37022257,Wed Nov 06 2019 10:23:23 GMT-0500 (EST),2019-11-06,2019-11-06 15:23:23 UTC,Eastern Time (US & Canada),142840,dwiebe,2019-12-28 06:01:03 UTC,2022-01-15 06:59:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37022257,https://inaturalist-open-data.s3.amazonaws.com/photos/58620808/medium.jpg,,"","Please identify - bird dead, struck windows of Claire Fagin Hall (School of Nursing) at U Penn. Add to Penn Bird Strikes Project. ",2,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.94864167,-75.19576333,25,,,,28030,,open,false,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
37022549,Wed Nov 27 2019 14:35:23 GMT-0500 (EST),2019-11-27,2019-11-27 19:35:23 UTC,Eastern Time (US & Canada),142840,dwiebe,2019-12-28 06:21:15 UTC,2020-01-13 01:41:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37022549,https://inaturalist-open-data.s3.amazonaws.com/photos/58634312/medium.jpg,,"",Two hawks hunting together between the hospital of the University of Pennsylvania and University of Pennsylvania Museum ,3,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.95018833,-75.19209167,16,,,,16,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
37084852,Tue May 21 2019 16:39:57 GMT-0400 (EDT),2019-05-21,2019-05-21 20:39:57 UTC,Eastern Time (US & Canada),142840,dwiebe,2019-12-30 02:22:26 UTC,2020-01-13 01:45:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37084852,https://inaturalist-open-data.s3.amazonaws.com/photos/58732813/medium.jpg,,"",Female mallard with 6 young chicks in Biopond at U Penn,2,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.94955,-75.1981883333,,,,,,,open,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930
37470915,Fri Jan 10 2020 16:27:34 GMT-0500 (EST),2020-01-10,2020-01-10 21:27:34 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-01-11 01:16:37 UTC,2020-02-12 21:42:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37470915,https://inaturalist-open-data.s3.amazonaws.com/photos/59408021/medium.jpg,,"","Hawk sitting high in a tree at the Biopond, University of Pennsylvania",1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.948605,-75.19796667,48,,,,48,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
45027333,Tue May 05 2020 18:21:42 GMT-0400 (EDT),2020-05-05,2020-05-05 22:21:42 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-05-05 23:36:59 UTC,2021-08-19 04:38:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45027333,https://inaturalist-open-data.s3.amazonaws.com/photos/71387309/medium.jpg,,"",Found dead on ground - birdstrike - at large window I have seen this happen before. I am posting this for the Penn birdstrikes project. ,2,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.95036667,-75.18865833,8,,,,8,,open,false,,,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Aves,9721
45036790,Tue May 05 2020 18:24:38 GMT-0400 (EDT),2020-05-05,2020-05-05 22:24:38 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-05-06 01:46:55 UTC,2020-05-06 18:26:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45036790,https://inaturalist-open-data.s3.amazonaws.com/photos/71403143/medium.jpg,,"","Is this a Scarlet Tanager? I grew up in Canada in Alberta, we did not have these. But this bird was on the back of a cereal box that I remember well. This is the first time I have seen one. Exciting.",3,0,false,3,"Penn Park, Philadelphia, PA, US",39.95009167,-75.185845,6,,,,6,,open,false,,,Scarlet Tanager,Piranga olivacea,Scarlet Tanager,Aves,9921
45932723,Thu May 14 2020 18:21:30 GMT-0400 (EDT),2020-05-14,2020-05-14 22:21:30 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-05-15 01:12:51 UTC,2022-01-21 04:59:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45932723,https://inaturalist-open-data.s3.amazonaws.com/photos/72849886/medium.jpg,,"",It struck a window and was dead. I took this for the Penn birdstrikes project. ,1,0,false,3,"University of Pennsylvania, Philadelphia, PA, US",39.95001167,-75.19584667,16,,,,16,,open,false,,,Gray Catbird,Dumetella carolinensis,Gray Catbird,Aves,14995
45936394,Thu May 14 2020 22:29:44 GMT-0400 (EDT),2020-05-14,2020-05-15 02:29:44 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-05-15 02:00:21 UTC,2021-01-18 10:00:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45936394,https://inaturalist-open-data.s3.amazonaws.com/photos/72855413/medium.jpg,,"","Amazing sighting. From inside my condo I saw it at 5pm. Walked to campus to my office for my good camera. Home at 7pm, started taking photos. It soared. I caught it landing. Is it peregrine falcon? Note the white on its upper chest and shoulders in the first photo. ",2,0,false,,"University City, Philadelphia, PA, USA",39.9517933469,-75.1844033693,8892,,,,8892,,,false,,,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,Aves,4647
46148026,Sat May 16 2020 17:22:17 GMT-0400 (EDT),2020-05-16,2020-05-16 21:22:17 UTC,Eastern Time (US & Canada),142840,dwiebe,2020-05-16 21:43:47 UTC,2021-09-05 15:02:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46148026,https://inaturalist-open-data.s3.amazonaws.com/photos/73191190/medium.jpg,,"",It likely died after striking this window and then was eaten. I am posting this for the Penn birdstrikes project. This is the third bird window strike I have found here in a month. ,1,0,false,3,"Franklin Field, Philadelphia, PA, US",39.95056667,-75.18928667,8,,,,8,,,false,,,True Sparrows,Passer,True Sparrows,Aves,13847
46312758,2020/05/17 7:12 PM -0400,2020-05-17,2020-05-17 22:12:00 UTC,Atlantic Time (Canada),142840,dwiebe,2020-05-17 23:23:14 UTC,2021-01-18 09:58:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46312758,https://inaturalist-open-data.s3.amazonaws.com/photos/73450188/medium.jpg,,"",Here the peregrine falcon is 1 building north of the building where I saw a PF 3 days ago. I expect it is the same bird. I took these from my living room. ,1,0,false,,"University City, Philadelphia, PA, USA",39.9528219128,-75.1845127383,61,,,,61,,,false,,,Peregrine Falcon,Falco peregrinus,Peregrine Falcon,Aves,4647
